activity_id,source_commercial_activity_id,store_name,category_name,category_group,quartiere_id,x_coord,y_coord,address
5412,EP,,Somministrazione,somministrazione,11,1393695.2,4989287.421,CORSO ORBASSANO 112/B
5413,EP,,DIA di somministrazione,somministrazione,12,1391401.19479167,4987726.1265625,CORSO ORBASSANO 370
5414,EP,,Somministrazione,somministrazione,13,1392049.88,4990828.537,VIA VINCENZO LANCIA 121/C
5415,EP,,Somministrazione,somministrazione,5,1394942.827,4991933.797,VIA DUCHESSA JOLANDA 1
5416,EP,,Somministrazione,somministrazione,1,1396256.489,4992294.965,PIAZZA EMANUELE FILIBERTO 4
5417,EP,,Somministrazione,somministrazione,2,1395374.747,4988619.836,CORSO BRAMANTE 61
5418,EP,,Somministrazione,somministrazione,1,1396213.187,4991778.746,VIA GIUSEPPE BARBAROUX 13/F
5419,EP,,Somministrazione,somministrazione,1,1396256.509,4992219.776,VIA GIAN FRANCESCO BELLEZIA 33/A
5420,EP,,Somministrazione,somministrazione,6,1393762.037,4992703.828,CORSO SVIZZERA 43/A
5421,EP,,Somministrazione,somministrazione,7,1397214.884,4992287.072,CORSO REGIO PARCO 24
5422,EP,,DIA di somministrazione,somministrazione,4,1392855.372,4991124.715,VIA SERRANO 12 scala A
5423,EP,,DIA di somministrazione,somministrazione,1,1397432.551,4991179.115,VIA VANCHIGLIA 6
5424,EP,,Somministrazione,somministrazione,2,1395775.089,4989208.407,VIA MADAMA CRISTINA 92
5425,EP,,Somministrazione,somministrazione,3,1395554.737,4990645.261,VIA ANDREA MASSENA 26
5426,EP,,Somministrazione,somministrazione,17,1395615.628,4994351.523,VIA ERRICO GIACHINO 76
5427,EP,,Somministrazione,somministrazione,1,1396189.831,4991643.234,VIA PIETRO MICCA 9
5428,EP,,Somministrazione,somministrazione,1,1395966.175,4992343.969,VIA LORENZO VALERIO 5/B
5429,EP,,Somministrazione,somministrazione,22,1395760.229,4986697.083,CORSO MONCALIERI 349/A
5430,EP,,DIA di somministrazione,somministrazione,23,1391607.997,4985990.46,VIA MONTE CENGIO 16
5431,EP,,DIA di somministrazione,somministrazione,11,1393320.014,4989708.379,VIA GRADISCA 10
5432,EP,,Somministrazione,somministrazione,17,1395947.092,4994713.567,VIA BIBIANA 37/F
5433,EP,,Somministrazione,somministrazione,1,1396758.567,4990511.087,VIA CALANDRA FRATELLI 16
5434,EP,,Somministrazione,somministrazione,1,1396632.762,4990695.901,VIA GIUSEPPE MAZZINI 25
5435,EP,,Somministrazione,somministrazione,1,1396759.851,4990628.899,VIA GIUSEPPE MAZZINI 31/L
5436,EP,,DIA di somministrazione,somministrazione,20,1398938.89,4994430.334,VIA SANDRO BOTTICELLI 217/A
5437,EP,,Somministrazione,somministrazione,1,1396314.945,4992209.857,PIAZZA DELLA REPUBBLICA 1 bis
5438,EP,,Somministrazione,somministrazione,3,1394351.839,4989852.397,CORSO ALCIDE DE GASPERI 57/A
5439,EP,,DIA di somministrazione,somministrazione,17,1396540.698,4995551.879,VIA GIUSEPPE MASSARI 78
5440,EP,,Somministrazione,somministrazione,3,1395332.745,4990937.243,CORSO GALILEO FERRARIS 45/A
5441,EP,,DIA di somministrazione,somministrazione,15,1393712.695,4995417.325,VIA FIESOLE 15
5442,EP,,Somministrazione,somministrazione,6,1393869.666,4992946.311,CORSO SVIZZERA 64/A
5443,EP,,Somministrazione,somministrazione,19,1397415.45,4995179.795,VIA ROPPOLO 1/B
5444,EP,,Somministrazione,somministrazione,20,1397897.133,4994886.2,VIA MONTE ROSA 166
5445,EP,,Somministrazione,somministrazione,6,1395217.39010417,4993530.9875,VIA TREVISO 26/A
5446,EP,,DIA di somministrazione,somministrazione,10,1393243.626,4987067.711,VIA BERRUTI E FERRERO 3
5447,EP,,Somministrazione,somministrazione,5,1394370.344,4991612.744,CORSO VITTORIO EMANUELE II 131 int. 2/B
5448,EP,,Somministrazione,somministrazione,6,1394562.524,4992929.01,VIA JACOPO DURANDI 13
5449,EP,,DIA di somministrazione,somministrazione,6,1394562.524,4992929.01,VIA JACOPO DURANDI 13
5450,EP,,Somministrazione,somministrazione,2,1395916.19,4989212.551,VIA ORMEA 101/B
5451,EP,,Somministrazione,somministrazione,21,1400451.294,4992596.712,STRADA MONGRENO 29/B
5452,EP,,Somministrazione,somministrazione,13,1392627.083,4991060.239,VIA MONGINEVRO 122/B
5453,EP,,Somministrazione,somministrazione,22,1396289.237,4988327.878,CORSO MONCALIERI 216/F
5454,EP,,Somministrazione,somministrazione,7,1396403.646,4992505.61,VIA GOFFREDO MAMELI 3
5455,EP,,Somministrazione,somministrazione,11,1392957.9,4988943.683,VIA GORIZIA 106/A
5456,EP,,Somministrazione,somministrazione,1,1396357.459,4991798.602,VIA GIUSEPPE GARIBALDI 9/D
5457,EP,,Somministrazione,somministrazione,18,1397437.943,4994491.277,CORSO GIULIO CESARE 163 bis/E
5458,EP,,DIA di somministrazione,somministrazione,2,1396137.848,4989956.383,VIA GIUSEPPE GIACOSA 21/C
5459,EP,,DIA di somministrazione,somministrazione,10,1394154.748,4985885.541,VIA DUINO 186/A
5460,EP,,DIA di somministrazione,somministrazione,23,1392537.679,4985716.945,VIA ALESSANDRO FLEMING 20
5461,EP,,Somministrazione,somministrazione,3,1394331.334,4990422.82,VIA CRISTOFORO COLOMBO 50
5462,EP,,Somministrazione,somministrazione,18,1397584.593,4994104.538,VIA LUIGI SALVATORE CHERUBINI 27/A
5463,EP,,Somministrazione,somministrazione,10,1394643.716,4988409.109,VIA BRUNO GIORDANO 71/D
5464,EP,,Somministrazione,somministrazione,6,1394893.764,4993315.079,VIA CAPUA 30
5465,EP,,Somministrazione,somministrazione,10,1394705.466,4988959.962,CORSO BRAMANTE 6/B
5466,EP,,DIA di somministrazione,somministrazione,14,1393075.525,4992941.611,VIA BORGOMANERO 49
5467,EP,,Somministrazione,somministrazione,13,1392354.448,4991907.446,VIA BARDONECCHIA 134/A
5468,EP,,Somministrazione,somministrazione,2,1396245.041,4990355.917,VIA CLAUDIO LUIGI BERTHOLLET 23/A
5469,EP,,Somministrazione,somministrazione,4,1393769.85,4990078.643,VIA BAGNASCO 11/A
5470,EP,,Somministrazione,somministrazione,20,1400363.33487959,4995400.45182314,VIA MARTINO ANGLESIO 29/A
5471,EP,,Somministrazione,somministrazione,6,1395048.452,4992974.13,CORSO REGINA MARGHERITA 193
5472,EP,,Somministrazione,somministrazione,6,1394420.04,4992325.387,CORSO FRANCIA 62/F
5473,EP,,Somministrazione,somministrazione,7,1396789.996,4992178.94,CORSO REGINA MARGHERITA 108/D
5474,EP,,Somministrazione,somministrazione,5,1394767.281,4992293.075,CORSO FRANCIA 19 bis/A
5475,EP,,Somministrazione,somministrazione,5,1394768.051,4992073.079,VIA PRINCIPI D'ACAJA 30
5476,EP,,Somministrazione,somministrazione,5,1394732.251,4991959.893,VIA PRINCIPI D'ACAJA 47/B
5477,EP,,Somministrazione,somministrazione,6,1395225.83,4992490.706,VIA S. DONATO 4/C
5478,EP,,Somministrazione,somministrazione,1,1395272.785,4992154.977,CORSO S. MARTINO 5 bis/A
5479,EP,,DIA di somministrazione,somministrazione,7,1395724.303,4992869.34,VIA SALERNO 15/A
5480,EP,,Somministrazione,somministrazione,13,1392318.893,4991117.265,VIA STELVIO 22/C
5481,EP,,Somministrazione,somministrazione,17,1396235.234,4995204.411,VIA SOSPELLO 172/B
5482,EP,,Somministrazione,somministrazione,11,1393298.444,4988663.12,VIA TRIPOLI 89/B
5483,EP,,Somministrazione,somministrazione,11,1393191.701,4988397.806,VIA TRIPOLI 119/D
5484,EP,,Somministrazione,somministrazione,7,1397412.998,4992526.451,CORSO VERONA 20/E
5485,EP,,Somministrazione,somministrazione,23,1392167.395,4985703.781,VIA AMEDEO UGOLINI 5/D
5486,EP,,Somministrazione,somministrazione,8,1397431.945,4991515.826,VIA ARTISTI 13/B
5487,EP,,Somministrazione,somministrazione,14,1391981.33890685,4993126.51757128,VIA LUDOVICO BELLARDI 130/A
5488,EP,,Somministrazione,somministrazione,8,1399619.524,4991913.288,CORSO CADORE 40/B
5489,EP,,Somministrazione,somministrazione,16,1395529.23,4994776.603,LARGO GUGLIELMO CARDINALE MASSAIA 54/A
5490,EP,,Somministrazione,somministrazione,1,1396282.527,4991104.158,VIA CAVOUR 3
5491,EP,,DIA di somministrazione,somministrazione,12,1392876.117,4987495.467,VIA LAMBERTO DE BERNARDI 14/D
5492,EP,,Somministrazione,somministrazione,10,1394008.797,4986533.442,VIA PASSO BUOLE 65/A
5493,EP,,DIA di somministrazione,somministrazione,20,1398436.971,4994299.086,VIA GIAMBATTISTA PERGOLESI 116
5494,EP,,Somministrazione,somministrazione,1,1396058.61991345,4992173.63272304,VIA DELLE ORFANE 16
5495,EP,,Somministrazione,somministrazione,2,1396537.83,4990391.757,VIA ORMEA 6/A
5496,EP,,Somministrazione,somministrazione,9,1395150.139,4987821.38,VIA NIZZA 216/D
5497,EP,,Somministrazione,somministrazione,2,1395793.427,4989940.763,VIA NIZZA 43
5498,EP,,Somministrazione,somministrazione,5,1394002.742,4991417.405,VIA MORETTA 16/B
5499,EP,,Somministrazione,somministrazione,2,1395707.369,4989551.016,PIAZZA NIZZA 77/A
5500,EP,,Somministrazione,somministrazione,5,1393253.765,4991903.078,VIA MONTE ALBERGIAN 29/A
5501,EP,,Somministrazione,somministrazione,6,1393996.048,4992992.764,PIAZZA MONCENISIO 13/B
5502,EP,,DIA di somministrazione,somministrazione,1,1395398.836,4991367.739,CORSO GIACOMO MATTEOTTI 26
5503,EP,,DIA di somministrazione,somministrazione,15,1394385.522,4994849.114,VIA BERNARDINO LUINI 123
5504,EP,,Somministrazione,somministrazione,2,1395996.089,4989574.151,VIA MADAMA CRISTINA 77
5505,EP,,Somministrazione,somministrazione,16,1395395.606,4995461.102,CORSO GROSSETO 219/G
5506,EP,,Somministrazione,somministrazione,10,1393128.427,4986503.814,VIA PIETRO FRANCESCO GUALA 112/D
5507,EP,,Somministrazione,somministrazione,16,1394554.523,4996428.42,STRADA LANZO 101/A
5508,EP,,Somministrazione,somministrazione,18,1398004.064,4993875.414,VIA UMBERTO GIORDANO 5/A
5509,EP,,DIA di somministrazione,somministrazione,19,1397969.727,4995505.908,CORSO GIULIO CESARE 290
5510,EP,,Somministrazione,somministrazione,2,1395793.73,4989119.109,VIA UGO FOSCOLO 15/D
5511,EP,,Somministrazione,somministrazione,2,1395935.192,4989045.285,VIA UGO FOSCOLO 27
5512,EP,,Somministrazione,somministrazione,3,1394663.967,4990390.122,VIA MARCO POLO 21/B
5513,EP,,Somministrazione,somministrazione,1,1397163.384,4991004.978,VIA GIOVANNI PLANA 1
5514,EP,,Somministrazione,somministrazione,12,1392046.993,4988293.191,VIA GUIDO RENI 217/C
5515,EP,,Somministrazione,somministrazione,1,1396919.379,4990550.421,VIA DELLA ROCCA 26/E
5516,EP,,DIA di somministrazione,somministrazione,23,1390245.166,4986238.11,VIA GIOVANNI ROVEDA 34
5517,EP,,Somministrazione,somministrazione,8,1397318.863,4991507.902,CORSO S. MAURIZIO 49/A
5518,EP,,Somministrazione,somministrazione,1,1395853.057,4991022.28,VIA S. QUINTINO 6/H
5519,EP,,Somministrazione,somministrazione,13,1391670.665,4990964.791,VIA S. MARIA MAZZARELLO 12/E
5520,EP,,DIA di somministrazione,somministrazione,1,1396338.982,4991500.722,GALLERIA S. FEDERICO 26
5521,EP,,Somministrazione,somministrazione,20,1401251.762,4995045.036,STRADA S. MAURO 176/E
5522,EP,,Somministrazione,somministrazione,8,1397355.354,4991744.426,VIA S. GIULIA 24/B
5523,EP,,Somministrazione,somministrazione,11,1392565.453,4989290.944,CORSO SEBASTOPOLI 276/A
5524,EP,,Somministrazione,somministrazione,17,1395638.044,4994440.451,VIA STRADELLA 90/E
5525,EP,,Somministrazione,somministrazione,6,1395040.049,4992926.878,VIA ASCANIO SOBRERO 29/A
5526,EP,,Somministrazione,somministrazione,16,1394878.623,4995665.703,VIA ETTORE STAMPINI 8/C
5527,EP,,Somministrazione,somministrazione,8,1399020.355,4991814.151,PIAZZA ENRICO TOTI 13/C
5528,EP,,DIA di somministrazione,somministrazione,18,1398140.69,4993592.105,VIA TOLLEGNO 83
5529,EP,,Somministrazione,somministrazione,12,1392322.177,4987584.487,CORSO ENRICO TAZZOLI 88
5530,EP,,Somministrazione,somministrazione,23,1392087.954,4985837.772,CORSO UNIONE SOVIETICA 525/A
5531,EP,,Somministrazione,somministrazione,19,1397227.756,4994826.008,CORSO VERCELLI 156/A
5532,EP,,DIA di somministrazione,somministrazione,16,1395022.881,4996132.092,VIA PAOLO VERONESE 277/A
5533,EP,,Somministrazione,somministrazione,16,1395022.881,4996132.092,VIA PAOLO VERONESE 277/A
5534,EP,,Somministrazione,somministrazione,10,1392903.444,4986325.826,VIA ONORATO VIGLIANI 35 int. 9
5535,EP,,DIA di somministrazione,somministrazione,20,1400084.882,4995016.155,VIA VITTIME DI BOLOGNA 10
5536,EP,,Somministrazione,somministrazione,9,1394473.865,4985771.529,VIA ONORATO VIGLIANI 224
5537,EP,,Somministrazione,somministrazione,18,1396580.371,4993758.521,CORSO VIGEVANO 18/B
5538,EP,,DIA di somministrazione,somministrazione,1,1394996.528,4991353.118,CORSO VITTORIO EMANUELE II 100
5539,EP,,Somministrazione,somministrazione,1,1394996.528,4991353.118,CORSO VITTORIO EMANUELE II 100
5540,EP,,Somministrazione,somministrazione,1,1396109.777,4991172.565,VIA VENTI SETTEMBRE 28/D
5541,EP,,Somministrazione,somministrazione,1,1397426.294,4990976.482,PIAZZA VITTORIO VENETO 21 bis/C
5542,EP,,Somministrazione,somministrazione,23,1391349.37584795,4985432.19539306,STRADA DEL DROSSO 33 int. 7
5543,EP,,Somministrazione,somministrazione,6,1394844.018,4993826.697,CORSO UMBRIA 83
5544,EP,,DIA di somministrazione,somministrazione,23,1391294.0507473,4985396.58266169,STRADA DEL DROSSO 37 int. 15
5545,EP,,Somministrazione,somministrazione,8,1397477.782,4991446.982,VIA MICHELE BUNIVA 4/I
5546,EP,,Somministrazione,somministrazione,8,1397329.405,4991680.755,VIA LUIGI TARINO 7/D
5547,EP,,Somministrazione,somministrazione,4,1393482.042,4990839.769,VIA MARTINIANA 14/C
5548,EP,,Somministrazione,somministrazione,6,1394532.918,4993791.891,CORSO SVIZZERA 163/C
5549,EP,,Somministrazione,somministrazione,1,1395964.303,4991908.474,VIA GIUSEPPE BARBAROUX 33/F
5550,EP,,DIA di somministrazione,somministrazione,10,1394856.065625,4988774.49270833,VIA BRUNO GIORDANO 25
5551,EP,,Somministrazione,somministrazione,1,1396429.634,4992044.052,VIA PORTA PALATINA 19
5552,EP,,Somministrazione,somministrazione,5,1394480.3,4992146.614,VIA DUCHESSA JOLANDA 25 scala B
5553,EP,,Somministrazione,somministrazione,17,1395441.26741187,4993974.56294441,VIA ORVIETO 8
5554,EP,,Somministrazione,somministrazione,10,1394187.937,4986791.158,VIA MARIO PANNUNZIO 4/A
5555,EP,,Somministrazione,somministrazione,1,1396007.338,4992087.095,VIA DELLE ORFANE 5/H
5556,EP,,Somministrazione,somministrazione,9,1394886.86931007,4985797.81856558,CORSO PIERO MARONCELLI 3/A
5557,EP,,Somministrazione,somministrazione,16,1393648.09744284,4996290.17574225,VIA DRUENTO 127/B
5558,EP,,Somministrazione,somministrazione,8,1399019.109,4992201.33,LUNGO DORA PIETRO COLLETTA 129 bis/F
5559,EP,,DIA di somministrazione,somministrazione,11,1393623.80260417,4988391.7140625,VIA FILADELFIA 96/B
5560,EP,,Somministrazione,somministrazione,5,1394310.335,4991192.894,VIA PAOLO BORSELLINO 42
5561,EP,,Somministrazione,somministrazione,10,1394116.39,4987227.162,VIA BRUNO GIORDANO 201
5562,EP,,Somministrazione,somministrazione,10,1394035.13835716,4987027.25596979,VIA PIO VII 19
5563,EP,,Somministrazione,somministrazione,10,1394026.07322311,4987005.48971337,VIA PIO VII 21
5564,EP,,Somministrazione,somministrazione,18,1397433.502,4993815.89,VIA SANTHIA' 17/E
5565,EP,,Somministrazione,somministrazione,1,1396340.053,4991850.293,VIA PORTA PALATINA 2/H
5566,EP,,Somministrazione,somministrazione,16,1395439.202,4994566.997,VIA BERNARDINO LUINI 3/B
5567,EP,,Somministrazione,somministrazione,4,1393968.38,4989974.037,CORSO LIONE 85 int. 13/B
5568,EP,,DIA di somministrazione,somministrazione,18,1396941.662,4994312.871,VIA CHATILLON 14/D
5569,EP,,Somministrazione,somministrazione,7,1396375.003,4992768.084,VIA VITTORIO ANDREIS 18 int. 16/E
5570,EP,,Somministrazione,somministrazione,5,1394904.275,4992049.954,VIA CLAUDIO BEAUMONT 32/C
5571,EP,,Somministrazione,somministrazione,15,1392449.56222086,4994447.04313165,VIA PIETRO COSSA 293 int. 3/D
5572,EP,,Somministrazione,somministrazione,15,1392470.20477484,4994496.30076861,VIA PIETRO COSSA 293 int. 4/E
5573,EP,,Somministrazione,somministrazione,15,1392460.35056683,4994506.55299215,VIA PIETRO COSSA 293 int. 4/H
5574,EP,,Somministrazione,somministrazione,16,1395407.728,4994359.139,VIA VEROLENGO 19
5575,EP,,Somministrazione,somministrazione,16,1395378.475,4994277.354,VIA VEROLENGO 17 int. 15/A
5576,EP,,DIA di somministrazione,somministrazione,5,1394248.34895833,4991202.08125,VIA ANDREA VOCHIERI 6/A
5577,EP,,Somministrazione,somministrazione,1,1396320.512,4991873.753,VIA PALAZZO DI CITTA' 19/A
5578,EP,,Somministrazione,somministrazione,18,1397285.843,4993913.568,VIA MONTANARO 16 scala A
5579,EP,,Somministrazione,somministrazione,6,1393281.591,4992296.363,PIAZZA RIVOLI 6/B
5580,EP,,Somministrazione,somministrazione,17,1396618.27395833,4995640.4875,VIA PAOLO VERONESE 89 scala A
5581,EP,,DIA di somministrazione,somministrazione,5,1394558.399,4991129.208,CORSO CASTELFIDARDO 30/A
5582,EP,,DIA di somministrazione,somministrazione,2,1396657.95,4990230.0,CORSO MASSIMO D'AZEGLIO 3/G
5583,EP,,Somministrazione,somministrazione,1,1396337.66,4991843.876,VIA PORTA PALATINA 2/F
5584,EP,,Somministrazione,somministrazione,7,1396384.378,4992807.905,VIA VITTORIO ANDREIS 18 int. 18/N
5585,EP,,Somministrazione,somministrazione,6,1395358.694,4993505.898,VIA LIVORNO 48/D
5586,EP,,DIA di somministrazione,somministrazione,6,1395359.978,4993518.708,VIA LIVORNO 48/F
5587,EP,,DIA di somministrazione,somministrazione,15,1392461.916,4994626.056,VIA PIETRO COSSA 293 int. 12
5588,EP,,Somministrazione,somministrazione,6,1395278.548,4993286.556,VIA LIVORNO 24/D
5589,EP,,Somministrazione,somministrazione,6,1395330.37102538,4993382.10723866,CORSO ENRICO GAMBA 44/C
5590,EP,,DIA di somministrazione,somministrazione,13,1391100.837,4990903.655,VIA BARD 39/C
5591,EP,,DIA di somministrazione,somministrazione,12,1391697.056,4988456.66,VIA EDOARDO RUBINO 45
5592,EP,,Somministrazione,somministrazione,1,1395705.767,4991045.825,CORSO RE UMBERTO 15 scala A
5593,EP,,Somministrazione,somministrazione,1,1397028.769,4991177.777,VIA PRINCIPE AMEDEO 39 scala A
5594,EP,,Somministrazione,somministrazione,5,1394285.911,4991182.562,VIA ANDREA VOCHIERI 2/D
5595,EP,,Somministrazione,somministrazione,6,1394324.755,4994011.16,VIA NOLE 61/D
5596,EP,,DIA di somministrazione,somministrazione,17,1396717.999,4995074.286,VIA BRENTA 23
5597,EP,,Somministrazione,somministrazione,2,1396068.96,4990177.822,VIA BELFIORE 15/E
5598,EP,,DIA di somministrazione,somministrazione,12,1391745.327,4988461.635,VIA EDOARDO RUBINO 43/A
5599,EP,,Somministrazione,somministrazione,1,1397253.495,4990981.425,PIAZZA VITTORIO VENETO 14/A
5600,EP,,DIA di somministrazione,somministrazione,15,1394202.446,4994387.639,VIA VAL DELLA TORRE 76/C
5601,EP,,Somministrazione,somministrazione,5,1394274.709,4991188.344,VIA ANDREA VOCHIERI 4/B
5602,EP,,Somministrazione,somministrazione,4,1394025.45862781,4989945.00950551,CORSO MEDITERRANEO 69 int. 14/F
5603,EP,,DIA di somministrazione,somministrazione,7,1396432.979,4992978.759,LUNGO DORA AGRIGENTO 20 int. 10/A
5604,EP,,Somministrazione,somministrazione,5,1394142.239,4991094.216,VIA S. PAOLO 1 scala A
5605,EP,,Somministrazione,somministrazione,7,1395635.054,4993094.484,CORSO PRINCIPE ODDONE 48/C
5606,EP,,Somministrazione,somministrazione,10,1394347.478,4987865.997,VIA BRUNO GIORDANO 142
5607,EP,,Somministrazione,somministrazione,17,1395454.921,4993915.948,CORSO MORTARA 46/C
5608,EP,,DIA di somministrazione,somministrazione,7,1396380.285,4992807.238,VIA VITTORIO ANDREIS 18 int. 18/M
5609,EP,,Somministrazione,somministrazione,7,1396368.751,4992781.969,VIA VITTORIO ANDREIS 18 int. 16/A
5610,EP,,DIA di somministrazione,somministrazione,12,1391090.79,4988047.621,CORSO ENRICO TAZZOLI 233/A
5611,EP,,Somministrazione,somministrazione,12,1391090.79,4988047.621,CORSO ENRICO TAZZOLI 233/A
5612,EP,,Somministrazione,somministrazione,7,1397144.564,4992380.006,VIA PISA 31/B
5613,EP,,Somministrazione,somministrazione,17,1396622.75729167,4995648.24895833,VIA PAOLO VERONESE 89/B
5614,EP,,Somministrazione,somministrazione,1,1396957.63769135,4990512.01010872,VIA GIUSEPPE MAZZINI 56/L
5615,EP,,DIA di somministrazione,somministrazione,17,1395710.63776047,4993862.27316723,CORSO MORTARA 22
5616,EP,,Somministrazione,somministrazione,17,1395704.08792309,4993863.64446222,CORSO MORTARA 24
5617,EP,,DIA di somministrazione,somministrazione,17,1395704.08792309,4993863.64446222,CORSO MORTARA 24
5618,EP,,DIA di somministrazione,somministrazione,14,1393252.06666667,4993476.21979167,CORSO APPIO CLAUDIO 110 int. 12/A
5619,EP,,Somministrazione,somministrazione,3,1395302.49,4989734.009,CORSO FILIPPO TURATI 15/L
5620,EP,,Somministrazione,somministrazione,10,1394689.75262797,4988496.56200412,VIA BRUNO GIORDANO 65/H
5621,EP,,Somministrazione,somministrazione,10,1394828.05753151,4988760.1322967,VIA BRUNO GIORDANO 27/A
5622,EP,,Somministrazione,somministrazione,9,1394640.55720853,4985998.25788629,VIA NIZZA 385/E
