WKT_GEOM;C_COMP_MERC;INDIRIZZ;CARRAIO;FRONTE;INSEGNA;ANNO_INI;MESE_INI;TIPO_MER;DESC_RIP;DETT_RIP;CAT_MER;PREVALEN;TIPO_LOC;MQ_TOT_L;MQ_TOT_V;TIPO_ADD;NOME_ADD;SEZCENS;ZONASTAT;NCIRCO;SEZ_ELET;CAP;COORD_X;COORD_Y
POINT (1396367.935 4990858.663);CF;PIAZZA GIAMBATTISTA BODONI 4/F;No;No;;2005;5;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Profumeria;S;15840;89;.;N;NEGOZIO;5704;07;1;34;10123;1396367,935;4990858,663
POINT (1396738.73 4991458.394);EP;VIA CONTE GIAMBATTISTA BOGINO 5/D;No;No;;2020;6;             .;Somministrazione;D;Nessuna;;141844;83;;N;;82;03;1;10;10123;1396738,73;4991458,394
POINT (1396738.73 4991458.394);CF;VIA CONTE GIAMBATTISTA BOGINO 5/D;No;No;;2017;11;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Alimentari;S;139749;150;96;N;NEGOZIO;82;03;1;10;10123;1396738,73;4991458,394
POINT (1396738.73 4991458.394);CF;VIA CONTE GIAMBATTISTA BOGINO 5/D;No;No;;2017;11;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Oggettistica;N;139749;150;96;N;NEGOZIO;82;03;1;10;10123;1396738,73;4991458,394
POINT (1398870.518 4994066.494);EP;VIA BOLOGNA 256/B;No;No;;2016;8;             .;Somministrazione;B;Nessuna;;48749;56;;N;;3327;40;6;588;10154;1398870,518;4994066,494
POINT (1398781.156 4993993.652);EP;VIA BOLOGNA 257/C;No;No;;2018;6;             .;Somministrazione;B;Nessuna;;56268;58;;N;;1743;40;6;583;10154;1398781,156;4993993,652
POINT (1398790.011 4994005.304);CF;VIA BOLOGNA 259/C;No;No;;2024;5;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Macelleria;S;125008;65;37;N;NEGOZIO;1743;40;6;583;10154;1398790,011;4994005,304
POINT (1397235.355 4990789.118);EP;VIA ALFONSO BONAFOUS 7/M;No;No;;2016;10;ALTRO;Somministrazione;U;Nessuna;;136606;59;;N;;240;06;1;29;10123;1397235,355;4990789,118
POINT (1397235.355 4990789.118);CF;VIA ALFONSO BONAFOUS 7/M;No;No;;2024;4;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Gastronomia;S;133755;50;14;N;NEGOZIO;240;06;1;29;10123;1397235,355;4990789,118
POINT (1397219.263 4990785.773);CF;VIA ALFONSO BONAFOUS 8/L;No;No;;2025;1;MISTA;FORME SPECIALI DI VENDITA;Vend.dettaglio per corrispond./TV/altro sistema;Mista;S;160427;.;.;N;;239;06;1;29;10123;1397219,263;4990785,773
POINT (1397219.263 4990785.773);CF;VIA ALFONSO BONAFOUS 8/L;No;No;;2024;10;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;159418;107;66;N;;239;06;1;29;10123;1397219,263;4990785,773
POINT (1397219.263 4990785.773);CF;VIA ALFONSO BONAFOUS 8/L;No;No;;2024;10;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Alimentari;N;159418;107;66;N;;239;06;1;29;10123;1397219,263;4990785,773
POINT (1397219.263 4990785.773);CF;VIA ALFONSO BONAFOUS 8/L;No;No;;2023;7;ALIMENTARI;PRODUTTORI;Vend.dettaglio di prodotti dei propri fondi;Alimentari;S;155362;.;.;N;;239;06;1;29;10123;1397219,263;4990785,773
POINT (1397219.263 4990785.773);CF;VIA ALFONSO BONAFOUS 8/L;No;No;;2015;5;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Ferramenta;S;132762;103;70;N;NEGOZIO;239;06;1;29;10123;1397219,263;4990785,773
POINT (1397219.263 4990785.773);CF;VIA ALFONSO BONAFOUS 8/L;No;No;;2012;3;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Vendita al dettaglio di cose antiche ed usate;S;119887;85;30;N;NEGOZIO;239;06;1;29;10123;1397219,263;4990785,773
POINT (1397219.263 4990785.773);CF;VIA ALFONSO BONAFOUS 8/L;No;No;;2012;3;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Librerie;N;119887;85;30;N;NEGOZIO;239;06;1;29;10123;1397219,263;4990785,773
POINT (1397300.094 4990902.498);AE;VIA ALFONSO BONAFOUS 2/H;No;No;;2009;2;             .;Acconciatori/estetisti;Acconciatori;Nessuna;;156663;37;.;N;;234;06;1;29;10123;1397300,094;4990902,498
POINT (1397296.693 4990898.884);CF;VIA ALFONSO BONAFOUS 2/I;No;No;;2024;10;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Gastronomia;S;159622;48;28;N;;234;06;1;29;10123;1397296,693;4990898,884
POINT (1397302.805 4990886.973);CF;VIA ALFONSO BONAFOUS 3/B;No;No;;2016;11;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Pasticceria;S;136995;42;13;N;NEGOZIO;235;06;1;29;10123;1397302,805;4990886,973
POINT (1397302.805 4990886.973);CF;VIA ALFONSO BONAFOUS 3/B;No;No;;2015;6;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Frutta e verdura;S;133011;35;30;N;NEGOZIO;235;06;1;29;10123;1397302,805;4990886,973
POINT (1400942.43 4994961.124);CF;STRADA BERTOLLA 14/B;No;No;;2000;2;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;13092;185;.;;NEGOZIO;2576;79;6;626;10156;1400942,43;4994961,124
POINT (1395360.477 4992031.197);CF;VIA ANTONIO GIUSEPPE BERTOLA 59/B;No;No;;2003;4;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Articoli pr la casa;S;29316;44;.;;NEGOZIO;206;05;1;24;10122;1395360,477;4992031,197
POINT (1395817.143 4991793.949);EP;VIA ANTONIO GIUSEPPE BERTOLA 31/I;No;No;;2022;2;             .;Somministrazione;B;Nessuna;;110649;44;;N;;58;01;1;6;10122;1395817,143;4991793,949
POINT (1395817.143 4991793.949);CF;VIA ANTONIO GIUSEPPE BERTOLA 31/I;No;No;;2022;2;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Alimentari;S;151287;82;44;N;NEGOZIO;58;01;1;6;10122;1395817,143;4991793,949
POINT (1395817.143 4991793.949);CF;VIA ANTONIO GIUSEPPE BERTOLA 31/I;No;No;;2022;2;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;N;151287;82;44;N;NEGOZIO;58;01;1;6;10122;1395817,143;4991793,949
POINT (1400133.98 4994703.553);CF;STRADA DEI BIASONI 33 int. 16;No;No;;2011;7;EXTRALIMENTARI;COSE ANTICHE E USATE;Vend.ingrosso di cose antiche ed usate;Autoveicoli e motoveicoli;S;116257;20;20;N;;2575;79;6;629;10156;1400133,98;4994703,553
POINT (1394404.345 4998530.319);CF;STRADA DELL' AEROPORTO 325/A;No;No;;2022;5;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Mista;S;152033;50;32;N;;2538;76;6;0;10156;1394404,345;4998530,319
POINT (1393484.827 4996254.033);CF;STRADA DI ALTESSANO 164;Si;No;;1999;6;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;32451;20;.;;NEGOZIO;3827;66;5;915;10151;1393484,827;4996254,033
POINT (1396094.397 4991844.54);CF;VIA GIUSEPPE BARBAROUX 28;Si;No;;1976;12;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Articoli funerari;S;2931;45;.;N;NEGOZIO;41;01;1;1;10122;1396094,397;4991844,54
POINT (1396094.397 4991844.54);CF;VIA GIUSEPPE BARBAROUX 28;Si;No;;2022;4;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Alimentari;S;151844;22;22;N;NEGOZIO;41;01;1;1;10122;1396094,397;4991844,54
POINT (1394921.182 4991490.279);EP;CORSO BOLZANO 8/E;No;No;;2018;1;             .;Somministrazione;B;Nessuna;;126008;74;;N;;312;08;1;40;10121;1394921,182;4991490,279
POINT (1394934.721 4991516.59);CF;CORSO BOLZANO 10/C;No;No;;2015;5;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Bibite;S;132659;20;6;N;NEGOZIO;306;08;1;40;10121;1394934,721;4991516,59
POINT (1394939.084 4991524.866);EP;CORSO BOLZANO 10/G;No;No;;2024;10;ALTRO;Somministrazione;U;Nessuna;;159424;38;;N;;306;08;1;40;10121;1394939,084;4991524,866
POINT (1395078.544 4991755.559);EP;CORSO BOLZANO 26/A;No;Si;;2008;5;ALTRO;Somministrazione;B;Nessuna;;57011;16;;N;CHIOSCO;5367;08;1;0;10121;1395078,544;4991755,559
POINT (1394890.655 4991431.254);AE;CORSO BOLZANO 2/E;Si;No;;2012;5;ALTRO;Acconciatori/estetisti;Estetica;Nessuna;;121380;42;.;N;;312;08;1;40;10121;1394890,655;4991431,254
POINT (1396221.53004433 4992240.21574245);CF;VIA FRANCO BONELLI 3/A;Si;No;;2010;12;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;114328;50;30;N;NEGOZIO;13;01;1;5;10122;1396221,53004433;4992240,21574245
POINT (1395792.444 4991806.562);CF;VIA ANTONIO GIUSEPPE BERTOLA 33/E;No;No;;2007;2;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Articoli per animali;S;99176;75;75;N;NEGOZIO;58;01;1;6;10122;1395792,444;4991806,562
POINT (1395792.444 4991806.562);CF;VIA ANTONIO GIUSEPPE BERTOLA 33/E;No;No;;2007;2;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Alimentari annessi ad altra attività;N;99176;75;75;N;NEGOZIO;58;01;1;6;10122;1395792,444;4991806,562
POINT (1395914.634 4989645.062);CF;VIA BELFIORE 51;Si;No;;2024;2;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Alimentari;S;157414;6;6;N;;860;19;8;754;10125;1395914,634;4989645,062
POINT (1398252.734 4994940.918);EP;VIA SANDRO BOTTICELLI 62/A;Si;No;;2024;6;ALTRO;DIA di somministrazione;connessa ad impianti di distribuzione carburante;Nessuna;;158585;40;;N;;3089;41;6;0;10154;1398252,734;4994940,918
POINT (1396178.25 4992258.172);CF;VIA FRANCO BONELLI 11/A;No;No;;2015;10;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Articoli pr la casa;S;133718;61;58;N;NEGOZIO;12;01;1;5;10122;1396178,25;4992258,172
POINT (1396178.25 4992258.172);CF;VIA FRANCO BONELLI 11/A;No;No;;2015;10;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Vendita al dettaglio di cose antiche ed usate;N;133718;61;58;N;NEGOZIO;12;01;1;5;10122;1396178,25;4992258,172
POINT (1395901.076 4994636.343);CF;VIA BIBIANA 25/A;No;No;;2016;9;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Mista;S;136435;54;36;N;NEGOZIO;3334;42;5;424;10147;1395901,076;4994636,343
POINT (1395921.289 4994668.451);EP;VIA BIBIANA 31/A;No;No;;2009;12;             .;Somministrazione;B;Nessuna;;41690;51;;N;;3334;42;5;424;10147;1395921,289;4994668,451
POINT (1395921.289 4994668.451);CF;VIA BIBIANA 31/A;No;No;;2012;9;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Alimentari annessi ad altra attività;S;122931;61;4;N;NEGOZIO;3334;42;5;424;10147;1395921,289;4994668,451
POINT (1395921.289 4994668.451);CF;VIA BIBIANA 31/A;No;No;;2012;9;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Librerie;N;122931;61;4;N;NEGOZIO;3334;42;5;424;10147;1395921,289;4994668,451
POINT (1395931.499 4994684.668);CF;VIA BIBIANA 33;No;No;;2018;3;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Alimentari;S;140664;31;25;N;NEGOZIO;3334;42;5;424;10147;1395931,499;4994684,668
POINT (1395765.602 4994392.586);EP;VIA BIBIANA 8;No;No;;2023;2;ALTRO;DIA di somministrazione;al domicilio del consumatore;Nessuna;;154215;.;;N;;3335;42;5;420;10147;1395765,602;4994392,586
POINT (1395803.569 4994453.156);CF;VIA BIBIANA 14;Si;No;;2016;10;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Panetteria;S;136812;80;31;N;NEGOZIO;1800;42;5;420;10147;1395803,569;4994453,156
POINT (1395995.534 4994786.643);AE;VIA BIBIANA 47;Si;No;;2021;3;ALTRO;Acconciatori/estetisti;Estetica;Nessuna;;148761;91;.;N;;1777;42;5;421;10147;1395995,534;4994786,643
POINT (1391592.415 4988141.966);CF;VIA GIOVANNI BATTISTA E CARLO FELICE BISCARRA 8/C;No;No;;2007;3;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Informatica;S;99382;42;23;N;;2744;62;2;173;10137;1391592,415;4988141,966
POINT (1395239.789 4992641.229);CF;VIA GIUSEPPE MARIA BONZANIGO 5/G;No;No;;2011;12;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Mista;S;118309;85;10;N;NEGOZIO;654;16;4;331;10144;1395239,789;4992641,229
POINT (1391896.609 4991909.49);AE;LARGO BARDONECCHIA 174/A;No;No;;2002;3;ALTRO;Acconciatori/estetisti;Acconciatori;Nessuna;;62205;0;.;;;2069;51;3;285;10141;1391896,609;4991909,49
POINT (1396226.796 4990187.311);CF;VIA GIUSEPPE BARETTI 18/E;No;No;;2011;10;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Gastronomia;S;117651;62;16;N;NEGOZIO;355;09;8;729;10125;1396226,796;4990187,311
POINT (1392686.835 4989416.627);CF;VIA BARLETTA 123/A;No;No;;2023;10;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Tabacchi;S;153096;66;46;N;NEGOZIO;2323;59;2;156;10136;1392686,835;4989416,627
POINT (1392686.835 4989416.627);CF;VIA BARLETTA 123/A;No;No;;2023;10;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;N;153096;66;46;N;NEGOZIO;2323;59;2;156;10136;1392686,835;4989416,627
POINT (1395950.13 4994686.248);EP;VIA BIBIANA 50;No;No;;2025;1;ALTRO;Somministrazione;U;Nessuna;;160182;35;;N;;1778;42;5;422;10147;1395950,13;4994686,248
POINT (1395952.294 4994689.691);CFE;VIA BIBIANA 50/E;No;No;;1986;11;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Quotidiani e periodici;S;37178;22;.;;NEGOZIO;1778;42;5;422;10147;1395952,294;4994689,691
POINT (1395986.658 4994744.391);AE;VIA BIBIANA 56/D;No;No;;2013;11;             .;Acconciatori/estetisti;Acconciatori;Nessuna;;59579;23;.;N;NEGOZIO;2833;42;5;421;10147;1395986,658;4994744,391
POINT (1396041.357 4994870.949);CF;VIA BIBIANA 68/A;No;No;;2013;1;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Elettrodomestici e/o ricambi;S;124037;55;55;N;NEGOZIO;4252;43;5;442;10147;1396041,357;4994870,949
POINT (1396041.357 4994870.949);CF;VIA BIBIANA 68/A;No;No;;2013;1;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Vendita al dettaglio di cose antiche ed usate;N;124037;55;55;N;NEGOZIO;4252;43;5;442;10147;1396041,357;4994870,949
POINT (1396046.684 4994913.054);CF;VIA BIBIANA 68/E;Si;No;;2025;5;EXTRALIMENTARI;MEDIE STRUTTURE;Medie strutture di vendita;Articoli pr la casa;S;161456;824;550;N;;4252;43;5;442;10147;1396046,684;4994913,054
POINT (1396056.148 4994987.586);CF;VIA BIBIANA 86/C;No;No;;2018;5;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Abbigliamento;S;141096;41;41;N;NEGOZIO;1836;43;5;442;10147;1396056,148;4994987,586
POINT (1396057.48 4995117.432);CF;VIA BIBIANA 87/A;No;No;;2006;12;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;98368;.;35;N;NEGOZIO;1820;43;5;0;10147;1396057,48;4995117,432
POINT (1396069.775 4995094.971);CF;VIA BIBIANA 96;No;No;;2024;11;ALIMENTARI;MEDIE STRUTTURE;Medie strutture di vendita;Alimentari;S;155127;1100;728;N;NEGOZIO;1828;43;5;444;10147;1396069,775;4995094,971
POINT (1396067.339 4995195.178);CF;VIA BIBIANA 97;No;No;;2024;12;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Minimercato;S;160146;42;42;N;;2679;43;5;437;10147;1396067,339;4995195,178
POINT (1396052.263 4995076.276);AE;VIA BIBIANA 79;No;No;;2014;1;ALTRO;Acconciatori/estetisti;Acconciatori;Nessuna;;128177;44;.;N;;1820;43;5;444;10147;1396052,263;4995076,276
POINT (1396052.263 4995076.276);CF;VIA BIBIANA 79;No;No;;2014;1;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Profumeria;S;127928;54;5;N;NEGOZIO;1820;43;5;444;10147;1396052,263;4995076,276
POINT (1396056.527 4994990.574);AE;VIA BIBIANA 86;No;No;;2021;10;ALTRO;Acconciatori/estetisti;Acconciatori;Nessuna;;150432;42;.;N;;1836;43;5;442;10147;1396056,527;4994990,574
POINT (1395935.326 4992335.915);CF;VIA BLIGNY 14/E;No;No;;2024;11;EXTRALIMENTARI;FORME SPECIALI DI VENDITA;Vend.dettaglio per corrispond./TV/altro sistema;Abbigliamento;S;159827;.;.;N;;3138;05;1;20;10122;1395935,326;4992335,915
POINT (1395957.77083333 4992377.803125);EP;VIA BLIGNY 18;Si;No;;2017;5;ALTRO;DIA di somministrazione;nei circoli;Nessuna;;138508;42;;N;;160;05;1;19;10122;1395957,77083333;4992377,803125
POINT (1394396.573 4996104.495);CF;VIA BONZO 15;No;No;;2025;11;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Minimercato;S;163017;37;23;N;;1903;46;5;467;10148;1394396,573;4996104,495
POINT (1392665.728 4989341.768);EP;VIA BARLETTA 109 int. 20;No;No;;2023;9;ALTRO;DIA di somministrazione;in scuole, ospedali, comunità religiose, caserme;Nessuna;;156399;.;;N;;6166;59;2;157;10136;1392665,728;4989341,768
POINT (1392665.728 4989341.768);EP;VIA BARLETTA 109 int. 20;No;No;;2023;10;ALTRO;DIA di somministrazione;in scuole, ospedali, comunità religiose, caserme;Nessuna;;156502;119;;N;;6166;59;2;157;10136;1392665,728;4989341,768
POINT (1392849.338 4989334.194);EP;VIA BARLETTA 99/E;No;No;;2014;5;ALTRO;DIA di somministrazione;nei circoli;Nessuna;;129414;70;;N;;2324;59;2;152;10136;1392849,338;4989334,194
POINT (1392849.338 4989334.194);CF;VIA BARLETTA 99/E;No;No;;2022;1;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Mista;S;151175;35;35;N;NEGOZIO;2324;59;2;152;10136;1392849,338;4989334,194
POINT (1397572.648 4991174.463);CF;VIA EUSEBIO BAVA 12;No;No;;2016;3;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Mobili;S;135088;28;26;N;NEGOZIO;447;11;7;637;10124;1397572,648;4991174,463
POINT (1397572.648 4991174.463);CF;VIA EUSEBIO BAVA 12;No;No;;2016;3;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Vendita al dettaglio di cose antiche ed usate;N;135088;28;26;N;NEGOZIO;447;11;7;637;10124;1397572,648;4991174,463
POINT (1396665.147 4991467.134);CF;VIA CESARE BATTISTI 17/A;No;No;;2005;4;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Alimentari annessi ad altra attività;S;11972;50;.;N;NEGOZIO;81;03;1;9;10123;1396665,147;4991467,134
POINT (1397935.953 4991560.905);CF;VIA EUSEBIO BAVA 52;No;No;;1999;4;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;13333;85;.;;NEGOZIO;413;11;7;641;10124;1397935,953;4991560,905
POINT (1392820.924 4991892.888);AE;VIA BEAULARD 39;No;No;;2015;4;             .;Acconciatori/estetisti;Estetica;Nessuna;;131277;41;.;N;;1394;32;3;214;10139;1392820,924;4991892,888
POINT (1392820.924 4991892.888);AE;VIA BEAULARD 39;No;No;;2002;10;ALTRO;Acconciatori/estetisti;Estetica;Nessuna;;110220;40;.;N;;1394;32;3;214;10139;1392820,924;4991892,888
POINT (1392820.924 4991892.888);CF;VIA BEAULARD 39;No;No;;2015;6;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Profumeria;S;131584;41;8;N;NEGOZIO;1394;32;3;214;10139;1392820,924;4991892,888
POINT (1392819.787 4991986.359);CF;VIA BEAULARD 29/C;Si;No;;2000;5;MISTA;MEDIE STRUTTURE;Medie strutture di vendita;Supermercato;S;4086;396;396;N;NEGOZIO;1385;32;3;212;10139;1392819,787;4991986,359
POINT (1396087.719 4995355.42);CF;VIA BIBIANA 117/A;No;No;;2019;1;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Alimentari;S;142634;53;20;N;NEGOZIO;2676;43;5;436;10147;1396087,719;4995355,42
POINT (1396087.719 4995355.42);CF;VIA BIBIANA 117/A;No;No;;2019;1;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;N;142634;53;20;N;NEGOZIO;2676;43;5;436;10147;1396087,719;4995355,42
POINT (1396091.055 4995381.72);CF;VIA BIBIANA 119/B;No;No;;2018;3;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Alimentari;S;35624;.;40;N;NEGOZIO;2676;43;5;436;10147;1396091,055;4995381,72
POINT (1396091.055 4995381.72);CF;VIA BIBIANA 119/B;No;No;;2018;3;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;N;35624;.;40;N;NEGOZIO;2676;43;5;436;10147;1396091,055;4995381,72
POINT (1396072.266 4995115.234);EP;VIA BIBIANA 98/C;No;No;;2011;4;             .;Somministrazione;B;Nessuna;;54924;54;;N;;1828;43;5;444;10147;1396072,266;4995115,234
POINT (1396083.624 4995203.803);CF;VIA BIBIANA 110;No;No;;2012;1;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Abbigliamento;S;111736;165;90;N;NEGOZIO;1824;43;5;437;10147;1396083,624;4995203,803
POINT (1396081.626 4995307.334);CF;VIA BIBIANA 111/B;No;No;;2025;4;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;3480;20;.;;NEGOZIO;2676;43;5;436;10147;1396081,626;4995307,334
POINT (1395748.998 4989737.5600000005);CF;VIA GIORGIO BIDONE 3/A;No;No;;2022;10;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Telefonia;S;153239;18;12;N;NEGOZIO;852;19;8;748;10125;1395748,998;4989737,5600000005
POINT (1395775.324 4989730.105);EP;VIA GIORGIO BIDONE 3/M;No;No;;2016;12;             .;Somministrazione;A;Nessuna;;54584;116;;N;;852;19;8;748;10125;1395775,324;4989730,105
POINT (1395775.324 4989730.105);EP;VIA GIORGIO BIDONE 3/M;No;No;;1994;9;ALTRO;DIA di somministrazione;nei circoli;Nessuna;;46189;15;;;;852;19;8;748;10125;1395775,324;4989730,105
POINT (1399350.964 4991382.526);CF;VIA GIOVANNI BOCCACCIO 16/A;No;No;;1998;4;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Farmacia;S;35844;32;.;N;NEGOZIO;2499;71;7;710;10132;1399350,964;4991382,526
POINT (1399350.964 4991382.526);CF;VIA GIOVANNI BOCCACCIO 16/A;No;No;;1998;4;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;N;35844;32;.;N;NEGOZIO;2499;71;7;710;10132;1399350,964;4991382,526
POINT (1399356.192 4991383.717);AE;VIA GIOVANNI BOCCACCIO 16/B;No;No;;2021;3;ALTRO;Acconciatori/estetisti;Acconciatori;Nessuna;;148912;44;.;N;;2499;71;7;710;10132;1399356,192;4991383,717
POINT (1396101.302 4994174.751);CF;VIA GIOVANNI MICHELE BOCCARDO 6/A;No;No;;1993;11;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;8741;154;.;;NEGOZIO;1807;42;5;0;10147;1396101,302;4994174,751
POINT (1399806.657 4991505.83);AE;VIA GIOVANNI BOCCACCIO 70;No;No;;2023;2;ALTRO;Acconciatori/estetisti;Acconciatori;Nessuna;;154108;47;.;N;;2494;71;7;711;10132;1399806,657;4991505,83
POINT (1399806.657 4991505.83);CF;VIA GIOVANNI BOCCACCIO 70;No;No;;2023;2;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Acconciatore/Estetista;S;154082;47;2;N;NEGOZIO;2494;71;7;711;10132;1399806,657;4991505,83
POINT (1394820.661 4994784.675);CF;VIA BORGARO 67/A;No;No;;2023;5;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Articoli sportivi;S;154945;55;55;N;;1972;48;5;504;10149;1394820,661;4994784,675
POINT (1394820.661 4994784.675);CF;VIA BORGARO 67/A;No;No;;2019;1;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Articoli sportivi;S;142702;55;55;N;NEGOZIO;1972;48;5;504;10149;1394820,661;4994784,675
POINT (1394849.082 4994742.424);CF;VIA BORGARO 70;No;No;;1987;4;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;4329;180;.;N;NEGOZIO;1896;45;5;465;10149;1394849,082;4994742,424
POINT (1394817.835 4994707.397);AE;VIA BORGARO 53/E;No;No;;2019;1;             .;Acconciatori/estetisti;Acconciatori;Nessuna;;146350;52;.;N;;1972;48;5;504;10149;1394817,835;4994707,397
POINT (1394818.872 4994735.515);CF;VIA BORGARO 59;Si;No;;1999;6;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Alimentari;S;4400;116;.;;NEGOZIO;1972;48;5;504;10149;1394818,872;4994735,515
